,year,office_consolidated,vote_share,winner,incumbent,pid_est,gender_est,race_est,loser,incumbent_win,incumbent_lose,random
59460,2017,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.9385828276
86026,2001,Mayor,0.22,0,0,Republican,Male,Caucasian,1,0,1,0.5074980529
6132,2009,Mayor,0.58,1,0,Democrat,Male,Black,0,0,1,0.2844978831
105699,2016,Mayor,0.01,0,0,Unknown,Male,Caucasian,1,0,1,0.1248599772
89996,2018,Mayor,0.34,0,0,Democrat,Male,Caucasian,1,0,1,0.1555782165
27686,2008,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.8951095673
108958,2001,Mayor,1,1,0,Unknown,Male,Caucasian,0,0,1,0.8372067523
76507,2006,Mayor,0.5,0,0,Unknown,Female,Caucasian,1,0,1,0.4435214986
80629,2011,Mayor,0.28,0,0,Republican,Female,Caucasian,1,0,1,0.4237080176
37791,2020,Mayor,0.28,0,0,Democrat,Female,Black,1,0,1,0.8789272024
12362,1994,Mayor,0.59,1,0,Republican,Male,Black,0,0,1,0.0639254164
25089,2015,Mayor,0.19,0,0,Democrat,Male,Black,1,0,1,0.2553331348
85784,2016,Mayor,0.04,0,0,Democrat,Male,Caucasian,1,0,1,0.968916652
125540,2006,Mayor,1,1,0,Democrat,Male,Caucasian,0,0,1,0.5465917148
19013,2003,Mayor,0.25,0,0,Republican,Male,Caucasian,1,0,1,0.9237303268
123496,2001,Mayor,0,0,0,Unknown,Female,Caucasian,1,0,1,0.9671855003
56785,1994,Mayor,0.42,0,0,Republican,Male,Caucasian,1,0,1,0.9095050505
17914,1995,Mayor,0.35,0,0,Republican,Female,Caucasian,1,0,1,0.7700860521
66014,1995,Mayor,0.76,1,1,Republican,Male,Caucasian,0,1,0,0.3487050101
32469,2003,Mayor,0.36,0,0,Republican,Female,Caucasian,1,0,1,0.6730236973
17077,1995,Mayor,0.55,1,1,Democrat,Male,Black,0,1,0,0.7838118773
62448,2019,Mayor,0.59,1,1,Democrat,Male,Caucasian,0,1,0,0.9137966471
97694,2012,Mayor,0.02,0,0,Democrat,Female,Black,1,0,1,0.1649839774
89010,2015,Mayor,0.21,0,0,Democrat,Female,Black,1,0,1,0.1730300095
40276,2006,Mayor,0.49,0,0,Democrat,Male,Caucasian,1,0,1,0.6099582785
38796,2015,Mayor,0.89,1,1,Democrat,Female,Black,0,1,0,0.4917601777
12674,2016,Mayor,0.54,1,0,Democrat,Female,Asian,0,0,1,0.5928111621
49187,2015,Mayor,0.48,0,1,Democrat,Male,Caucasian,1,0,1,0.06719068181
113544,2021,Mayor,0.01,0,0,Democrat,Female,Black,1,0,1,0.1782482267
38873,2012,Mayor,0.69,1,1,Democrat,Male,Caucasian,0,1,0,0.8518850332
57060,2015,Mayor,0.3,0,0,Democrat,Male,Caucasian,1,0,1,0.6341155341
64674,2010,Mayor,0.18,0,0,Republican,Male,Black,1,0,1,0.08160174427
14281,1999,Mayor,0.37,0,0,Republican,Male,Caucasian,1,0,1,0.5941990548
53972,2021,Mayor,0.25,0,1,Democrat,Female,Hispanic,1,0,1,0.7901319752
23016,2016,Mayor,1,1,1,Democrat,Unknown,Caucasian,0,1,0,0.801613641
61344,2017,Mayor,0.26,0,0,Republican,Male,Caucasian,1,0,1,0.5641906435
33723,2001,Mayor,0.16,0,0,Democrat,Female,Black,1,0,1,0.3138102034
22285,2009,Mayor,0.43,0,0,Democrat,Male,Caucasian,1,0,1,0.979084099
38938,2013,Mayor,0.29,0,0,Republican,Male,Hispanic,1,0,1,0.1952067972
114008,2009,Mayor,0.02,0,0,Republican,Male,Caucasian,1,0,1,0.5210994603
56451,2009,Mayor,1,1,1,Republican,Male,Asian,0,1,0,0.04256049513
7661,2013,Mayor,0.24,0,0,Republican,Male,Caucasian,1,0,1,0.2330312504
98725,1999,Mayor,0.44,0,0,Unknown,Male,Caucasian,1,0,1,0.8894490511
34470,1999,Mayor,0.71,1,1,Democrat,Male,Caucasian,0,1,0,0.6557966588
43147,2015,Mayor,0.52,1,1,Republican,Male,Caucasian,0,1,0,0.9057570518
2214,2016,Mayor,0.48,0,0,Republican,Male,Asian,1,0,1,0.9256394521
123391,2017,Mayor,0,0,0,Democrat,Male,Caucasian,1,0,1,0.9601187104
19703,1998,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.620054329
20846,1996,Mayor,0.7,1,1,Democrat,Male,Hispanic,0,1,0,0.2402423243
97219,1998,Mayor,0.07,0,0,Unknown,Male,Caucasian,1,0,1,0.326471286
93979,1998,Mayor,0.2,0,0,Republican,Male,Caucasian,1,0,1,0.2484351775
12711,2020,Mayor,0.56,1,1,Republican,Male,Caucasian,0,1,0,0.08924809411
65948,2003,Mayor,0.65,1,0,Republican,Male,Caucasian,0,0,1,0.2060979041
123613,1999,Mayor,0,0,0,Unknown,Unknown,Unknown,1,0,1,0.2290682909
37677,2009,Mayor,0.51,1,0,Democrat,Male,Black,0,0,1,0.1382200401
72349,2009,Mayor,0.43,0,0,Unknown,Unknown,Caucasian,1,0,1,0.3340072322
53886,2004,Mayor,0.39,0,0,Republican,Female,Caucasian,1,0,1,0.1718667309
28842,2007,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.006001924382
123927,2003,Mayor,0,0,0,Republican,Female,Caucasian,1,0,1,0.2043091184
54137,2005,Mayor,0.38,0,0,Republican,Male,Caucasian,1,0,1,0.6760630269
123922,2000,Mayor,0,0,0,Democrat,Female,Caucasian,1,0,1,0.4879487424
92957,2002,Mayor,0.14,0,0,Unknown,Unknown,Caucasian,1,0,1,0.1452450588
47556,2000,Mayor,0.17,0,0,Unknown,Unknown,Caucasian,1,0,1,0.5797804657
101241,2011,Mayor,0.17,0,0,Unknown,Male,Caucasian,1,0,1,0.5882136023
58329,2001,Mayor,0.46,0,0,Democrat,Female,Hispanic,1,0,1,0.8302065457
101156,1994,Mayor,0.07,0,0,Unknown,Male,Caucasian,1,0,1,0.3974106986
48374,2003,Mayor,0.47,0,0,Democrat,Male,Caucasian,1,0,1,0.2850706302
47157,2007,Mayor,0.5,1,1,Democrat,Male,Caucasian,0,1,0,0.2266435643
81606,2014,Mayor,0.14,0,0,Democrat,Unknown,Black,1,0,1,0.7694521639
54118,2013,Mayor,0.66,1,1,Democrat,Male,Caucasian,0,1,0,0.8948509683
18306,1996,Mayor,0.66,1,1,Democrat,Male,Hispanic,0,1,0,0.5638095389
68737,2021,Mayor,0.48,0,0,Democrat,Female,Caucasian,1,0,1,0.8684075185
68600,2005,Mayor,0.29,0,1,Republican,Male,Caucasian,1,0,1,0.6023670314
126217,2014,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.991303437
117898,2012,Mayor,0.01,0,0,Democrat,Male,Caucasian,1,0,1,0.4782120889
49129,2007,Mayor,0.73,1,1,Democrat,Male,Caucasian,0,1,0,0.06770636348
41036,2012,Mayor,0.14,0,0,Republican,Female,Caucasian,1,0,1,0.7655415674
38605,2009,Mayor,0.1,0,0,Democrat,Female,Caucasian,1,0,1,0.114718477
28719,2002,Mayor,0.49,0,0,Republican,Male,Caucasian,1,0,1,0.6311226622
115850,2001,Mayor,0.01,0,0,Unknown,Male,Caucasian,1,0,1,0.3416560963
38018,1995,Mayor,0.51,1,0,Republican,Male,Caucasian,0,0,1,0.3467026667
27099,2000,Mayor,0.49,0,1,Republican,Male,Caucasian,1,0,1,0.6260954739
63139,2019,Mayor,0.4,0,0,Democrat,Male,Caucasian,1,0,1,0.9023158162
91047,1994,Mayor,0.69,1,0,Republican,Male,Caucasian,0,0,1,0.849568742
76353,2008,Mayor,0.21,0,0,Democrat,Unknown,Caucasian,1,0,1,0.3058307132
94602,2006,Mayor,1,1,0,Democrat,Male,Caucasian,0,0,1,0.533602045
79807,1997,Mayor,0.75,1,0,Republican,Male,Caucasian,0,0,1,0.5134153456
55619,1999,Mayor,0.74,1,1,Democrat,Male,Caucasian,0,1,0,0.8393354405
24292,1997,Mayor,0.73,1,1,Democrat,Male,Caucasian,0,1,0,0.02374995195
74793,2010,Mayor,0.09,0,1,Democrat,Male,Caucasian,1,0,1,0.9239448068
44271,2018,Mayor,0.48,1,0,Democrat,Male,Asian,0,0,1,0.5688005369
47517,2001,Mayor,0.47,0,0,Republican,Male,Caucasian,1,0,1,0.6003222718
22897,2018,Mayor,0.63,1,0,Republican,Male,Caucasian,0,0,1,0.7069100285
89864,2016,Mayor,0.03,0,0,Democrat,Male,Caucasian,1,0,1,0.141906411
97687,2005,Mayor,0.12,0,0,Democrat,Female,Black,1,0,1,0.4591271066
67308,2010,Mayor,0.34,0,0,Republican,Female,Caucasian,1,0,1,0.284259387
122171,2013,Mayor,0.01,0,0,Democrat,Male,Caucasian,1,0,1,0.9944574916
72651,1993,Mayor,0.3,0,0,Democrat,Male,Caucasian,1,0,1,0.07415822186
24656,2003,Mayor,0.67,1,0,Democrat,Male,Black,0,0,1,0.1595979626
89601,2005,Mayor,0.36,0,0,Democrat,Male,Caucasian,1,0,1,0.2339245809
124159,1999,Mayor,0,0,0,Unknown,Unknown,Unknown,1,0,1,0.8373309907
20067,2004,Mayor,0.41,0,1,Republican,Male,Caucasian,1,0,1,0.3749036198
29854,2005,Mayor,0.54,1,0,Democrat,Male,Caucasian,0,0,1,0.5068760544
117904,2017,Mayor,0.04,0,0,Democrat,Female,Caucasian,1,0,1,0.3939924428
56675,2013,Mayor,1,1,0,Democrat,Male,Caucasian,0,0,1,0.3489948511
108194,2013,Mayor,0.01,0,0,Democrat,Unknown,Caucasian,1,0,1,0.1086021388
46822,2003,Mayor,0.49,0,0,Democrat,Male,Caucasian,1,0,1,0.9965407999
70618,2003,Mayor,0.27,0,0,Republican,Male,Caucasian,1,0,1,0.9692410852
76389,2002,Mayor,0.02,0,0,Unknown,Male,Caucasian,1,0,1,0.8635596689
37533,2012,Mayor,0.39,0,0,Democrat,Male,Caucasian,1,0,1,0.07897015112
123837,2005,Mayor,0,0,0,Democrat,Male,Caucasian,1,0,1,0.5072456095
65786,2013,Mayor,0.43,0,0,Democrat,Male,Black,1,0,1,0.7423779964
50929,2019,Mayor,0.6,1,0,Democrat,Male,Caucasian,0,0,1,0.8794211522
45270,2019,Mayor,0.55,1,1,Democrat,Female,Caucasian,0,1,0,0.06364874071
126331,2016,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.6282434824
67115,2020,Mayor,0.1,0,0,Democrat,Male,Hispanic,1,0,1,0.3670675738
9720,1999,Mayor,0.23,0,0,Democrat,Unknown,Caucasian,1,0,1,0.9151807048
17949,2020,Mayor,0.26,0,0,Democrat,Female,Caucasian,1,0,1,0.2803751804
36466,2019,Mayor,0.81,1,1,Republican,Male,Caucasian,0,1,0,0.9437044635
90925,1999,Mayor,0.28,0,0,Republican,Male,Caucasian,1,0,1,0.5113129885
97952,2017,Mayor,0.05,0,0,Democrat,Male,Black,1,0,1,0.5594949276
96471,2000,Mayor,0.47,0,0,Unknown,Male,Caucasian,1,0,1,0.6731892386
71107,2021,Mayor,0.81,1,1,Democrat,Male,Caucasian,0,1,0,0.7102567092
122871,2019,Mayor,0,0,0,Republican,Male,Caucasian,1,0,1,0.9421649189
97840,2008,Mayor,0.04,0,0,Unknown,Male,Caucasian,1,0,1,0.1576332241
123016,2013,Mayor,0,0,0,Democrat,Male,Caucasian,1,0,1,0.02615147885
100027,2013,Mayor,0.29,0,0,Unknown,Male,Hispanic,1,0,1,0.8534411785
26632,1995,Mayor,0.65,1,0,Republican,Female,Caucasian,0,0,1,0.5148007198
64862,1997,Mayor,1,1,0,Democrat,Male,Caucasian,0,0,1,0.6449061606
101066,2021,Mayor,0.16,0,0,Republican,Male,Caucasian,1,0,1,0.4872452444
61808,2001,Mayor,0.47,0,0,Unknown,Male,Caucasian,1,0,1,0.1042772007
75771,2009,Mayor,0.52,1,0,Democrat,Female,Caucasian,0,0,1,0.5573374352
68146,2019,Mayor,0.48,1,0,Republican,Male,Caucasian,0,0,1,0.01075950218
67779,2013,Mayor,0.27,0,0,Unknown,Female,Black,1,0,1,0.8165800784
124162,2003,Mayor,0,0,0,Republican,Male,Caucasian,1,0,1,0.3988944357
66386,2005,Mayor,0.71,1,1,Democrat,Male,Caucasian,0,1,0,0.3273123993
92698,2020,Mayor,0.04,0,0,Unknown,Male,Hispanic,1,0,1,0.7572120381
111858,2002,Mayor,0.12,0,0,Unknown,Female,Caucasian,1,0,1,0.5607093652
25879,2015,Mayor,0.37,0,0,Democrat,Female,Caucasian,1,0,1,0.3721940594
70148,2009,Mayor,0.68,1,0,Democrat,Male,Hispanic,0,0,1,0.05658577896
14606,2020,Mayor,0.28,0,0,Republican,Male,Caucasian,1,0,1,0.5014479895
92729,2013,Mayor,0.01,0,0,Democrat,Male,Caucasian,1,0,1,0.3988198168
40951,2004,Mayor,0.62,1,0,Democrat,Female,Caucasian,0,0,1,0.890760547
68433,2011,Mayor,0.07,0,0,Unknown,Male,Black,1,0,1,0.5984892484
57100,2017,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.5647575308
121835,2013,Mayor,0.02,0,0,Republican,Male,Caucasian,1,0,1,0.106746746
64163,2003,Mayor,0.72,1,0,Democrat,Male,Caucasian,0,0,1,0.09075247062
123040,2013,Mayor,0,0,0,Unknown,Unknown,Unknown,1,0,1,0.8443658765
100447,2018,Mayor,0.03,0,0,Republican,Male,Hispanic,1,0,1,0.9886519002
117339,2017,Mayor,0.02,0,0,Democrat,Male,Hispanic,1,0,1,0.9412133405
75348,2009,Mayor,0.51,1,0,Democrat,Female,Caucasian,0,0,1,0.3132590533
106444,2006,Mayor,0.32,0,0,Democrat,Male,Black,1,0,1,0.886216071
46228,2017,Mayor,0.37,0,0,Republican,Female,Caucasian,1,0,1,0.9238622288
13883,2000,Mayor,1,1,0,Democrat,Male,Caucasian,0,0,1,0.7593882471
36242,1999,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.6626167014
48364,2003,Mayor,0.75,1,0,Democrat,Female,Caucasian,0,0,1,0.3679850625
124812,1999,Mayor,0,0,0,Republican,Male,Caucasian,1,0,1,0.7490643497
14924,1994,Mayor,0.58,1,0,Republican,Male,Caucasian,0,0,1,0.8578005252
38441,2009,Mayor,0.63,1,0,Republican,Male,Caucasian,0,0,1,0.6524380017
61024,2013,Mayor,0.7,1,0,Republican,Male,Caucasian,0,0,1,0.5900977405
28597,2007,Mayor,0.94,1,0,Democrat,Male,Caucasian,0,0,1,0.5935542146
29005,2020,Mayor,0.19,0,0,Republican,Male,Asian,1,0,1,0.3398468434
44633,2005,Mayor,1,1,1,Republican,Female,Caucasian,0,1,0,0.5496129184
96859,2006,Mayor,0.63,1,0,Democrat,Female,Caucasian,0,0,1,0.7101666853
20390,1999,Mayor,0.5,1,0,Republican,Male,Caucasian,0,0,1,0.1617316403
41147,1996,Mayor,0.6,1,1,Democrat,Male,Caucasian,0,1,0,0.8025706312
69368,1999,Mayor,0.91,1,1,Democrat,Female,Caucasian,0,1,0,0.5783000154
11511,1993,Mayor,0.88,1,1,Republican,Female,Caucasian,0,1,0,0.8173697884
43566,2002,Mayor,0.52,1,1,Democrat,Male,Black,0,1,0,0.8871329431
116102,2006,Mayor,0.01,0,0,Republican,Male,Caucasian,1,0,1,0.2710885051
98474,2019,Mayor,0.08,0,0,Unknown,Unknown,Caucasian,1,0,1,0.1039337015
42997,2008,Mayor,0.46,1,0,Unknown,Male,Caucasian,0,0,1,0.7488143241
83966,2009,Mayor,0.01,0,0,Unknown,Male,Caucasian,1,0,1,0.4798857037
67090,2017,Mayor,0.48,0,0,Democrat,Female,Caucasian,1,0,1,0.6029845917
41655,1993,Mayor,0.56,1,0,Republican,Female,Caucasian,0,0,1,0.2815303377
52081,2014,Mayor,0.59,1,0,Republican,Male,Caucasian,0,0,1,0.2632740765
59199,2014,Mayor,0.19,0,0,Democrat,Male,Caucasian,1,0,1,0.8738416953
34009,2008,Mayor,0.96,1,1,Republican,Male,Caucasian,0,1,0,0.03518854267
70230,2006,Mayor,1,1,0,Republican,Male,Caucasian,0,0,1,0.4230851227
111104,2017,Mayor,0.03,0,0,Republican,Female,Caucasian,1,0,1,0.5910071052
17174,1997,Mayor,0.5,0,1,Democrat,Male,Caucasian,1,0,1,0.4282770668
46655,1993,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.1522984629
50136,2007,Mayor,0.36,0,0,Democrat,Male,Caucasian,1,0,1,0.5156082563
105550,2013,Mayor,0.1,0,0,Unknown,Male,Caucasian,1,0,1,0.4379314752
78053,2015,Mayor,0.35,0,0,Unknown,Male,Caucasian,1,0,1,0.9939312713
48539,2017,Mayor,0.63,1,1,Republican,Male,Caucasian,0,1,0,0.3180051016
85280,2010,Mayor,0.05,0,0,Democrat,Male,Hispanic,1,0,1,0.9043577381
82835,2003,Mayor,0.07,0,0,Democrat,Male,Caucasian,1,0,1,0.238257136
34631,1995,Mayor,0.35,0,0,Democrat,Male,Caucasian,1,0,1,0.1142895379
57779,2021,Mayor,0.21,0,0,Republican,Male,Caucasian,1,0,1,0.5302194535
39148,2020,Mayor,0.48,0,1,Democrat,Male,Asian,1,0,1,0.1450830812
122532,2021,Mayor,0,0,0,Unknown,Male,Caucasian,1,0,1,0.8217419263
44575,1994,Mayor,0.25,0,0,Democrat,Female,Caucasian,1,0,1,0.2003960299
28562,2017,Mayor,0.46,0,0,Democrat,Male,Caucasian,1,0,1,0.7357004982
75331,1997,Mayor,0.53,1,1,Republican,Male,Caucasian,0,1,0,0.4246028039
100126,2013,Mayor,0.13,0,0,Republican,Female,Caucasian,1,0,1,0.6900603874
22420,2001,Mayor,0.43,0,0,Democrat,Female,Caucasian,1,0,1,0.9911178961
87474,2011,Mayor,0.05,0,0,Republican,Male,Caucasian,1,0,1,0.8714257212
15984,1998,Mayor,0.54,1,1,Democrat,Male,Caucasian,0,1,0,0.7507958055
58405,1993,Mayor,0.34,0,0,Unknown,Unknown,Caucasian,1,0,1,0.7813439987
70556,1994,Mayor,0.48,0,0,Democrat,Female,Caucasian,1,0,1,0.9906634595
111096,2003,Mayor,0.03,0,0,Democrat,Male,Hispanic,1,0,1,0.2876422246
75073,1993,Mayor,0.4,0,0,Democrat,Male,Caucasian,1,0,1,0.3210948609
47615,2005,Mayor,0.21,0,0,Democrat,Male,Caucasian,1,0,1,0.9427723629
50207,2008,Mayor,0.41,0,0,Republican,Male,Caucasian,1,0,1,0.8612897892
40727,1998,Mayor,0.6,1,0,Republican,Female,Caucasian,0,0,1,0.7514811673
69170,2012,Mayor,1,1,1,Democrat,Female,Caucasian,0,1,0,0.09282804889
34894,2018,Mayor,0.37,0,0,Democrat,Female,Caucasian,1,0,1,0.3281644274
19606,1996,Mayor,0.53,1,1,Republican,Female,Caucasian,0,1,0,0.9415188552
39951,2017,Mayor,0.36,0,0,Republican,Male,Caucasian,1,0,1,0.9302144095
58401,2017,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.5992620818
72432,2017,Mayor,0.01,0,0,Unknown,Male,Caucasian,1,0,1,0.5908396558
31497,1993,Mayor,0.75,1,1,Republican,Male,Caucasian,0,1,0,0.1588131906
41999,2004,Mayor,0.12,0,0,Democrat,Male,Caucasian,1,0,1,0.1096764672
126144,2013,Mayor,0,0,0,Republican,Female,Caucasian,1,0,1,0.4819589728
12406,2012,Mayor,0.6,1,1,Democrat,Male,Black,0,1,0,0.05158943944
48920,2001,Mayor,0.32,0,0,Republican,Male,Caucasian,1,0,1,0.6105457281
66394,2010,Mayor,0.54,1,0,Republican,Male,Caucasian,0,0,1,0.9160712735
33022,2018,Mayor,0.52,1,1,Democrat,Female,Caucasian,0,1,0,0.04306541346
26317,2003,Mayor,0.53,1,0,Republican,Male,Caucasian,0,0,1,0.987418694
56599,2015,Mayor,0.53,1,1,Democrat,Female,Caucasian,0,1,0,0.9982304467
60578,2017,Mayor,0.47,1,1,Republican,Female,Caucasian,0,1,0,0.9783277122
104634,2019,Mayor,0.09,0,1,Democrat,Male,Hispanic,1,0,1,0.3604121012
87040,1999,Mayor,0.64,1,1,Republican,Male,Caucasian,0,1,0,0.8087888546
80874,2011,Mayor,0.19,0,0,Republican,Male,Caucasian,1,0,1,0.9173639619
86714,2004,Mayor,0.79,1,1,Democrat,Female,Caucasian,0,1,0,0.7933637308
7359,2013,Mayor,0.45,0,0,Democrat,Male,Black,1,0,1,0.1538080644
112321,2013,Mayor,0,0,0,Republican,Male,Caucasian,1,0,1,0.1714129899
119656,2014,Mayor,0.01,0,0,Unknown,Male,Caucasian,1,0,1,0.7288605446
33976,1996,Mayor,0.06,0,0,Democrat,Male,Caucasian,1,0,1,0.5380637866
117094,1997,Mayor,0.01,0,0,Unknown,Male,Black,1,0,1,0.6426726864
33494,2010,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.003224341457
125093,2001,Mayor,1,1,1,Democrat,Male,Hispanic,0,1,0,0.3679462899
46238,2012,Mayor,0.4,0,0,Republican,Male,Caucasian,1,0,1,0.2094702352
84933,2019,Mayor,0.21,0,0,Democrat,Female,Black,1,0,1,0.09315624464
9848,2005,Mayor,0.62,1,1,Democrat,Male,Caucasian,0,1,0,0.01796017348
95325,2021,Mayor,0.04,0,0,Unknown,Unknown,Unknown,1,0,1,0.9825103829
102745,2021,Mayor,0.08,0,0,Unknown,Male,Caucasian,1,0,1,0.2686336702
38554,2016,Mayor,0.46,0,0,Republican,Male,Caucasian,1,0,1,0.6171572012
91201,2010,Mayor,0.01,0,0,Democrat,Male,Caucasian,1,0,1,0.5338727647
10760,2016,Mayor,0.55,1,0,Republican,Male,Caucasian,0,0,1,0.7352948624
81710,2015,Mayor,0.6,1,0,Unknown,Male,Hispanic,0,0,1,0.9137635823
119820,2000,Mayor,0.01,0,0,Unknown,Male,Caucasian,1,0,1,0.05615268397
101543,2000,Mayor,0.03,0,0,Unknown,Male,Caucasian,1,0,1,0.3193997312
42428,2006,Mayor,0.38,0,1,Republican,Male,Caucasian,1,0,1,0.4529366682
43915,2011,Mayor,0.48,0,0,Democrat,Male,Caucasian,1,0,1,0.2147651846
73833,2021,Mayor,0.29,0,0,Unknown,Male,Black,1,0,1,0.4595161563
38635,2002,Mayor,0.46,0,0,Republican,Female,Caucasian,1,0,1,0.7471964565
45935,2013,Mayor,0.44,0,0,Democrat,Male,Caucasian,1,0,1,0.05975869319
36552,2006,Mayor,0.5,1,0,Democrat,Female,Caucasian,0,0,1,0.6039441911
222,2019,Mayor,0.74,1,0,Democrat,Female,Black,0,0,1,0.7500041125
24275,2001,Mayor,0.61,1,0,Democrat,Male,Caucasian,0,0,1,0.7537533157
58274,2019,Mayor,0.5,1,0,Democrat,Male,Black,0,0,1,0.8953394979
122537,2003,Mayor,0,0,0,Unknown,Male,Caucasian,1,0,1,0.6366060539
27810,2020,Mayor,0.36,1,0,Democrat,Female,Caucasian,0,0,1,0.6583515343
118650,2016,Mayor,0,0,0,Unknown,Male,Hispanic,1,0,1,0.9738911043
27830,2006,Mayor,0.76,1,0,Republican,Male,Caucasian,0,0,1,0.08227374751
74522,2002,Mayor,0.1,0,0,Republican,Male,Caucasian,1,0,1,0.5104719436
22852,2004,Mayor,0.54,1,1,Democrat,Unknown,Caucasian,0,1,0,0.9044237449
56624,2001,Mayor,0.39,0,0,Democrat,Male,Hispanic,1,0,1,0.9477481118
12377,1996,Mayor,0.34,0,0,Democrat,Male,Black,1,0,1,0.08416898879
40365,2019,Mayor,0.61,1,1,Democrat,Male,Caucasian,0,1,0,0.5642789679
70518,1999,Mayor,0.31,0,0,Republican,Male,Caucasian,1,0,1,0.9041297786
61299,1999,Mayor,0.42,0,0,Republican,Male,Caucasian,1,0,1,0.4824426777
43921,2011,Mayor,0.39,0,0,Republican,Male,Caucasian,1,0,1,0.4738063342
105568,2002,Mayor,0.54,1,0,Republican,Male,Caucasian,0,0,1,0.8636271255
20155,1998,Mayor,0.7,1,1,Democrat,Male,Hispanic,0,1,0,0.9893104369
53235,2015,Mayor,0.36,0,0,Democrat,Female,Caucasian,1,0,1,0.09141529281
102535,2018,Mayor,0.01,0,0,Democrat,Male,Black,1,0,1,0.7175260349
120311,2001,Mayor,0,0,0,Unknown,Unknown,Caucasian,1,0,1,0.02608143818
53927,2012,Mayor,0.03,0,0,Republican,Male,Caucasian,1,0,1,0.2420721711
16500,2017,Mayor,0.68,1,1,Democrat,Male,Black,0,1,0,0.931524912
91359,2015,Mayor,0.25,0,0,Democrat,Unknown,Unknown,1,0,1,0.4742816159
61312,1998,Mayor,1,1,0,Democrat,Male,Caucasian,0,0,1,0.637732124
49410,2003,Mayor,0.63,1,0,Democrat,Male,Caucasian,0,0,1,0.565545264
34658,2019,Mayor,0.5,1,1,Democrat,Male,Caucasian,0,1,0,0.8112941067
22879,2014,Mayor,0.78,1,1,Republican,Male,Caucasian,0,1,0,0.5064387117
123598,1998,Mayor,0,0,0,Unknown,Male,Hispanic,1,0,1,0.9698620677
88852,2011,Mayor,0.29,0,0,Democrat,Male,Caucasian,1,0,1,0.5398032026
103732,2011,Mayor,0,0,0,Democrat,Male,Asian,1,0,1,0.6532681103
62586,1993,Mayor,0.28,0,0,Unknown,Female,Caucasian,1,0,1,0.8042781757
37262,2004,Mayor,0.41,0,0,Republican,Male,Caucasian,1,0,1,0.2170650285
15442,2015,Mayor,0.13,0,0,Republican,Female,Caucasian,1,0,1,0.9446872442
61641,2019,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.2592733647
65563,1993,Mayor,0.02,0,0,Democrat,Male,Caucasian,1,0,1,0.9372952374
52814,1999,Mayor,0.5,1,0,Republican,Male,Caucasian,0,0,1,0.147104328
8402,1998,Mayor,0.75,1,0,Democrat,Male,Caucasian,0,0,1,0.5705387324
72712,2021,Mayor,0.25,0,0,Unknown,Male,Caucasian,1,0,1,0.3494309671
27603,2021,Mayor,1,1,0,Democrat,Male,Black,0,0,1,0.9627697475
36076,1996,Mayor,0.34,0,0,Republican,Male,Caucasian,1,0,1,0.8779963506
125778,2009,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.08334902131
33697,2018,Mayor,0.34,0,1,Republican,Male,Caucasian,1,0,1,0.6241013995
1143,2000,Mayor,0.48,0,0,Republican,Male,Caucasian,1,0,1,0.4457150465
4003,2004,Mayor,0.54,1,0,Democrat,Male,Black,0,0,1,0.4792490138
99478,2009,Mayor,0.12,0,0,Democrat,Male,Caucasian,1,0,1,0.2625947877
64203,1993,Mayor,0.82,1,1,Democrat,Male,Caucasian,0,1,0,0.03250646492
68427,2008,Mayor,0.18,0,0,Republican,Female,Black,1,0,1,0.274195903
53648,2015,Mayor,0.8,1,1,Democrat,Male,Caucasian,0,1,0,0.2318801513
66236,2008,Mayor,0.41,0,1,Democrat,Unknown,Caucasian,1,0,1,0.8880342823
53083,2013,Mayor,0.45,0,1,Republican,Male,Caucasian,1,0,1,0.5225955754
28347,2002,Mayor,0.64,1,1,Democrat,Unknown,Caucasian,0,1,0,0.9901391024
78360,2018,Mayor,0.09,0,0,Democrat,Male,Caucasian,1,0,1,0.6757868002
35901,2016,Mayor,0.22,0,0,Republican,Female,Caucasian,1,0,1,0.9159984478
54421,2008,Mayor,0.64,1,1,Republican,Male,Caucasian,0,1,0,0.2937929003
42700,2006,Mayor,0.4,0,1,Unknown,Male,Caucasian,1,0,1,0.2981423055
63126,1995,Mayor,0.1,0,0,Unknown,Unknown,Unknown,1,0,1,0.02323076778
22066,2020,Mayor,0.63,1,0,Republican,Male,Caucasian,0,0,1,0.3562174201
123053,2006,Mayor,0.49,0,0,Democrat,Male,Caucasian,1,0,1,0.9775829144
49315,2003,Mayor,0.76,1,1,Democrat,Male,Hispanic,0,1,0,0.2634206236
