contest,fips,geo_name,year,month,votes,candidate_count,ledb_candid,incumbent,vote_share,winner,n_winners,prob_democrat,prob_republican,pid_est,prob_male,prob_female,gender_est,prob_black,prob_white,prob_hispanic,prob_asian,prob_other,race_est,contributor.cfscore,bonica.cid,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,W_ledb_candid,W_vote_share,W_votes,W_pid_est,W_race_est,W_gender_est,W_contributor.cfscore,W_bonica.cid,RU_ledb_candid,RU_vote_share,RU_votes,RU_pid_est,RU_race_est,RU_gender_est,W_ledb_candid,W_vote_share,W_votes,W_pid_est,W_race_est,W_gender_est,W_contributor.cfscore,W_bonica.cid,RU_ledb_candid,RU_vote_share,RU_votes,RU_pid_est,RU_race_est,RU_gender_est,RU_contributor.cfscore,RU_bonica.cid
1875428_2015_11_terre haute_IN_Mayor_mayor_1,1875428,terre haute,2015,11.0,4285.0,2,13147,1.0,0.52,win,1,0.0,1.0,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.11,2323656183.0,0.484514047752395,0.828271966838751,0.108184513971695,0.0293500571441907,0.0190568457789848,13147.0,0.52,4285.0,R,caucasian,M,1.11,2323656183.0,13153.0,0.48,3972.0,D,caucasian,M,13147.0,0.52,4285.0,R,caucasian,M,1.11,2323656183.0,13153.0,0.48,3972.0,D,caucasian,M,,
982800_2021_11_west haven_CT_Mayor_mayor_1,982800,west haven,2021,11.0,4273.0,2,79451,1.0,0.5,win,1,1.0,0.0,D,0.02,0.98,F,0.01,0.98,0.0,0.0,0.0,caucasian,-0.16,5000002291649468.0,,,,,,79451.0,0.5,4273.0,D,caucasian,F,-0.16,5000002291649468.0,79445.0,0.5,4244.0,R,caucasian,M,79451.0,0.5,4273.0,D,caucasian,F,-0.16,5000002291649468.0,79445.0,0.5,4244.0,R,caucasian,M,,111088252.0
946450_2011_11_meriden_CT_Mayor_mayor_1,946450,meriden,2011,11.0,4252.0,2,79020,1.0,0.58,win,1,1.0,0.0,D,1.0,0.0,M,0.02,0.98,0.0,0.0,0.0,caucasian,-0.48,4172390093.0,0.517998633883843,0.739395829525615,0.0968854372812328,0.289273339642754,0.117241859078387,79020.0,0.58,4252.0,D,caucasian,M,-0.48,4172390093.0,79023.0,0.42,3121.0,R,caucasian,M,79020.0,0.58,4252.0,D,caucasian,M,-0.48,4172390093.0,79023.0,0.42,3121.0,R,caucasian,M,,
3456550_2021_5_passaic_NJ_Mayor_mayor_1,3456550,passaic,2021,5.0,4247.0,3,29407,1.0,0.89,win,1,1.0,0.0,D,1.0,0.0,M,0.06,0.02,0.91,0.01,0.0,hispanic,,,,,,,,29407.0,0.89,4247.0,D,hispanic,M,,,29405.0,0.07,327.0,R,hispanic,M,29407.0,0.89,4247.0,D,hispanic,M,,,29405.0,0.07,327.0,R,hispanic,M,,100044584.0
3410000_2001_5_camden_NJ_Mayor_mayor_1,3410000,camden,2001,5.0,4237.0,2,29026,1.0,0.53,win,1,1.0,0.0,D,0.02,0.98,F,1.0,0.0,0.0,0.0,0.0,black,,5000002262634903.0,0.514508186613344,0.16912571461426,0.528212125133528,0.396418332325642,0.25790140555924,29026.0,0.53,4237.0,D,black,F,,5000002262634903.0,28997.0,0.47,3732.0,D,black,,29026.0,0.53,4237.0,D,black,F,,5000002262634903.0,28997.0,0.47,3732.0,D,black,,-0.83,4020271606.0
107000_2007_10_birmingham_AL_Mayor_mayor_1,107000,birmingham,2007,10.0,4234.0,10,367,1.0,0.08,lose,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.98,3172113811.0,0.533935804458517,0.228088953306217,0.734205409175733,0.0300596884257417,0.025959499584514,380.0,0.5,26227.0,D,black,M,,,384.0,0.3,15392.0,D,caucasian,M,380.0,0.5,26227.0,D,black,M,,,384.0,0.3,15392.0,D,caucasian,M,-0.14,2748901823.0
1707133_2009_4_bolingbrook_IL_Mayor_mayor_1,1707133,bolingbrook,2009,4.0,4230.0,2,8252,1.0,1.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.98,4687070569.0,0.504001145886431,0.552975382741132,0.2044046925323,0.233370718157985,0.206219062342853,8252.0,1.0,4230.0,R,caucasian,M,0.98,4687070569.0,8249.0,0.0,20.0,,caucasian,F,8252.0,1.0,4230.0,R,caucasian,M,0.98,4687070569.0,8249.0,0.0,20.0,,caucasian,F,,
3728080_2003_11_greenville_NC_Mayor_mayor_1,3728080,greenville,2003,11.0,4216.0,2,38101,1.0,0.93,win,1,0.9,0.1,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.14,3177128820.0,0.538410535659714,0.59862016607677,0.349962809610386,0.0256924751177616,0.0326707517589838,38101.0,0.93,4216.0,D,caucasian,M,0.14,3177128820.0,38098.0,0.07,331.0,,caucasian,M,38101.0,0.93,4216.0,D,caucasian,M,0.14,3177128820.0,38098.0,0.07,331.0,,caucasian,M,,
1916860_1993_NA_council bluffs_IA_Mayor_mayor_1,1916860,council bluffs,1993,,4211.0,2,13525,1.0,0.69,win,1,0.39,0.61,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.72,34224329432.0,0.524461357662706,0.968844277184718,0.0087545532433971,0.0302771903048003,0.0151236657396206,13525.0,0.69,4211.0,R,caucasian,M,0.72,34224329432.0,13523.0,0.31,1867.0,,caucasian,M,13525.0,0.69,4211.0,R,caucasian,M,0.72,34224329432.0,13523.0,0.31,1867.0,,caucasian,M,,
646898_2007_11_merced_CA_Mayor_mayor_1,646898,merced,2007,11.0,4206.0,2,70360,1.0,0.6,win,1,0.43,0.57,R,0.17,0.83,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.37,5000002772922521.0,0.510032104289877,0.522258587419372,0.0629430096131755,0.47106922948984,0.346502526833286,70360.0,0.6,4206.0,R,caucasian,F,0.37,5000002772922521.0,70403.0,0.4,2835.0,R,hispanic,M,70360.0,0.6,4206.0,R,caucasian,F,0.37,5000002772922521.0,70403.0,0.4,2835.0,R,hispanic,M,0.92,3238140734.0
1982425_2005_11_waterloo_IA_Mayor_mayor_1,1982425,waterloo,2005,11.0,4202.0,3,13987,1.0,0.29,lose,1,0.0,1.0,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.76,3787791275.0,0.51788302736211,0.794438477448914,0.146827281945209,0.0411078110772364,0.0314154756273006,13977.0,0.54,7984.0,R,caucasian,M,0.88,2367685203.0,13987.0,0.29,4202.0,R,caucasian,M,13977.0,0.54,7984.0,R,caucasian,M,0.88,2367685203.0,13987.0,0.29,4202.0,R,caucasian,M,0.76,3787791275.0
3711800_2013_11_chapel hill_NC_Mayor_mayor_1,3711800,chapel hill,2013,11.0,4189.0,4,37083,1.0,0.94,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.73,2243631260.0,0.532986295510845,0.724519002247102,0.10029261293832,0.0633024826563088,0.141069433361344,37083.0,0.94,4189.0,D,caucasian,M,-0.73,2243631260.0,37043.0,0.05,244.0,D,caucasian,,37083.0,0.94,4189.0,D,caucasian,M,-0.73,2243631260.0,37043.0,0.05,244.0,D,caucasian,,-0.71,4098316001.0
4847892_2019_11_mesquite_TX_Mayor_mayor_1,4847892,mesquite,2019,11.0,4189.0,2,51668,1.0,0.48,lose,1,0.05,0.95,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.12,2586827899.0,0.522070673956083,0.624248056085268,0.256066066449376,0.407201077176478,0.0404225073797883,51613.0,0.52,4625.0,R,caucasian,M,0.38,3088025965.0,51668.0,0.48,4189.0,R,caucasian,M,51613.0,0.52,4625.0,R,caucasian,M,0.38,3088025965.0,51668.0,0.48,4189.0,R,caucasian,M,1.12,2586827899.0
1770122_1997_4_skokie_IL_Mayor_mayor_1,1770122,skokie,1997,4.0,4184.0,1,11716,1.0,1.0,win,1,0.84,0.16,D,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,,104590096.0,0.528053151233882,0.726088597469103,0.0381545543013568,0.0524036723418181,0.211624976744126,11716.0,1.0,4184.0,D,caucasian,F,,104590096.0,,,,,,,11716.0,1.0,4184.0,D,caucasian,F,,104590096.0,,,,,,,,
1719642_1993_4_des plaines_IL_Mayor_mayor_1,1719642,des plaines,1993,4.0,4178.0,2,10815,1.0,0.41,lose,1,0.9,0.1,D,,,,0.14,0.85,0.01,0.0,0.0,caucasian,-0.05,104773821.0,0.517091568758482,0.897477038606417,0.0073092089496863,0.0883376681162254,0.0876974930003782,10818.0,0.59,5957.0,D,caucasian,M,0.32,2608836880.0,10815.0,0.41,4178.0,D,caucasian,,10818.0,0.59,5957.0,D,caucasian,M,0.32,2608836880.0,10815.0,0.41,4178.0,D,caucasian,,-0.05,104773821.0
4861796_2013_5_richardson_TX_Mayor_mayor_1,4861796,richardson,2013,5.0,4176.0,2,52013,1.0,0.29,lose,1,0.98,0.02,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.46,3196137524.0,0.506808764819634,0.670456916236478,0.0922616087086673,0.165335722818395,0.193078589058034,51988.0,0.71,10172.0,R,caucasian,F,1.17,5000031984290089.0,52013.0,0.29,4176.0,D,caucasian,M,51988.0,0.71,10172.0,R,caucasian,F,1.17,5000031984290089.0,52013.0,0.29,4176.0,D,caucasian,M,-0.46,3196137524.0
611530_1999_3_carson_CA_Mayor_mayor_1,611530,carson,1999,3.0,4170.0,3,63664,1.0,0.46,win,1,,,,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.516409191262101,0.265899902815775,0.25486225806415,0.342137066595942,0.427764679836282,63664.0,0.46,4170.0,,caucasian,M,,,63659.0,0.3,2663.0,D,asian,M,63664.0,0.46,4170.0,,caucasian,M,,,63659.0,0.3,2663.0,D,asian,M,0.25,3781548125.0
1712385_2003_4_champaign_IL_Mayor_mayor_1,1712385,champaign,2003,4.0,4168.0,1,9283,1.0,1.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.85,104592953.0,0.492669362947638,0.715400967763917,0.156236762806313,0.0471581427592687,0.101666735399095,9283.0,1.0,4168.0,R,caucasian,M,0.85,104592953.0,,,,,,,9283.0,1.0,4168.0,R,caucasian,M,0.85,104592953.0,,,,,,,,
2964082_2015_4_st. charles_MO_Mayor_mayor_1,2964082,st. charles,2015,4.0,4158.0,2,25580,1.0,0.57,win,1,0.0,1.0,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.95,5000002511779650.0,0.517922949865522,0.86259299992701,0.0630867375820347,0.047224243246651,0.0381158856830995,25580.0,0.57,4158.0,R,caucasian,F,0.95,5000002511779650.0,25578.0,0.43,3091.0,R,caucasian,M,25580.0,0.57,4158.0,R,caucasian,F,0.95,5000002511779650.0,25578.0,0.43,3091.0,R,caucasian,M,0.68,106382392.0
1840788_2015_11_lafayette_IN_Mayor_mayor_1,1840788,lafayette,2015,11.0,4158.0,2,13077,1.0,0.81,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.56,104576746.0,0.507214895267013,0.836692598107097,0.074037619847458,0.127671072242454,0.0431068383833157,13077.0,0.81,4158.0,D,caucasian,M,-0.56,104576746.0,13084.0,0.19,967.0,R,caucasian,M,13077.0,0.81,4158.0,D,caucasian,M,-0.56,104576746.0,13084.0,0.19,967.0,R,caucasian,M,,
2467675_2015_11_rockville_MD_Mayor_mayor_1,2467675,rockville,2015,11.0,4156.0,2,18418,1.0,0.65,win,1,1.0,0.0,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.62,5000003288160858.0,0.52338790468097,0.583743581606618,0.102314848576058,0.14549115895674,0.234788202087302,18418.0,0.65,4156.0,D,caucasian,F,-0.62,5000003288160858.0,18453.0,0.35,2216.0,D,caucasian,F,18418.0,0.65,4156.0,D,caucasian,F,-0.62,5000003288160858.0,18453.0,0.35,2216.0,D,caucasian,F,-0.79,5000003737278661.0
4848072_2004_5_midland_TX_Mayor_mayor_1,4848072,midland,2004,5.0,4154.0,2,51744,1.0,0.58,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.27,4102321400.0,0.517344295436685,0.755265829740388,0.0818445872224545,0.324383728378021,0.134275601853143,51744.0,0.58,4154.0,R,caucasian,M,1.27,4102321400.0,51748.0,0.42,3035.0,R,caucasian,F,51744.0,0.58,4154.0,R,caucasian,M,1.27,4102321400.0,51748.0,0.42,3035.0,R,caucasian,F,1.42,5000002563799273.0
4847892_2011_5_mesquite_TX_Mayor_mayor_1,4847892,mesquite,2011,5.0,4154.0,1,51642,1.0,1.0,win,1,0.05,0.95,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.03,3200141177.0,0.522693616352014,0.593416533319718,0.222562476697068,0.325806794744444,0.139956927337122,51642.0,1.0,4154.0,R,caucasian,M,1.03,3200141177.0,,,,,,,51642.0,1.0,4154.0,R,caucasian,M,1.03,3200141177.0,,,,,,,,
4829000_2009_5_garland_TX_Mayor_mayor_1,4829000,garland,2009,5.0,4150.0,3,50332,1.0,0.83,win,1,0.22,0.78,R,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,3148098278.0,0.509344643204164,0.582431529866099,0.14269794186145,0.365877991292915,0.234138198112987,50332.0,0.83,4150.0,R,black,M,,3148098278.0,50315.0,0.15,726.0,R,caucasian,M,50332.0,0.83,4150.0,R,black,M,,3148098278.0,50315.0,0.15,726.0,R,caucasian,M,1.34,3145093189.0
950370_2013_11_new britain_CT_Mayor_mayor_1,950370,new britain,2013,11.0,4147.0,2,79043,1.0,0.44,lose,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.5,107830415.0,0.51356561395148,0.654604055578721,0.129591821829441,0.387411023959946,0.139746585640254,79028.0,0.56,5258.0,R,caucasian,F,0.78,5000000110336202.0,79043.0,0.44,4147.0,D,caucasian,M,79028.0,0.56,5258.0,R,caucasian,F,0.78,5000000110336202.0,79043.0,0.44,4147.0,D,caucasian,M,-0.5,107830415.0
1718823_2019_4_decatur_IL_Mayor_mayor_1,1718823,decatur,2019,4.0,4132.0,3,10801,1.0,0.49,win,1,1.0,0.0,D,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.531654555244015,0.712263039563672,0.212041106069067,0.0281878331983704,0.0083258264323268,10801.0,0.49,4132.0,D,caucasian,F,,,10773.0,0.35,2980.0,D,caucasian,M,10801.0,0.49,4132.0,D,caucasian,F,,,10773.0,0.35,2980.0,D,caucasian,M,1.46,36066415407.0
404720_2012_8_avondale_AZ_Mayor_mayor_1,404720,avondale,2012,8.0,4124.0,1,41239,1.0,1.0,win,1,1.0,0.0,D,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.37,5000003928832856.0,0.505944612431304,0.603326612012398,0.0964585221311438,0.506147414517576,0.218296185142287,41239.0,1.0,4124.0,D,caucasian,F,-0.37,5000003928832856.0,,,,,,,41239.0,1.0,4124.0,D,caucasian,F,-0.37,5000003928832856.0,,,,,,,,
2430325_2013_11_frederick_MD_Mayor_mayor_1,2430325,frederick,2013,11.0,4121.0,3,18366,1.0,0.5,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.03,3788180681.0,0.517326995719041,0.65151075790184,0.187918068258797,0.15141673373051,0.109717900104166,18366.0,0.5,4121.0,R,caucasian,M,1.03,3788180681.0,18364.0,0.31,2586.0,D,caucasian,F,18366.0,0.5,4121.0,R,caucasian,M,1.03,3788180681.0,18364.0,0.31,2586.0,D,caucasian,F,,
4023950_1997_3_enid_OK_Mayor_mayor_1,4023950,enid,1997,3.0,4099.0,2,41123,1.0,0.58,win,1,0.16,0.84,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,2748902314.0,0.518897243849927,0.883342347967135,0.040593959667336,0.0395737299030027,0.034341615567576,41123.0,0.58,4099.0,R,caucasian,M,,2748902314.0,41122.0,0.42,3024.0,D,caucasian,M,41123.0,0.58,4099.0,R,caucasian,M,,2748902314.0,41122.0,0.42,3024.0,D,caucasian,M,,3206141858.0
1367284_2013_11_roswell_GA_Mayor_mayor_1,1367284,roswell,2013,11.0,4098.0,1,6050,1.0,1.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.03,2410723347.0,0.507217180958674,0.748180259849707,0.125088667053884,0.164527275364448,0.0879539639493203,6050.0,1.0,4098.0,R,caucasian,M,1.03,2410723347.0,,,,,,,6050.0,1.0,4098.0,R,caucasian,M,1.03,2410723347.0,,,,,,,,
2467675_1999_11_rockville_MD_Mayor_mayor_1,2467675,rockville,1999,11.0,4097.0,2,18450,1.0,0.91,win,1,1.0,0.0,D,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.64,5000003034020912.0,0.511933526670468,0.689186994218666,0.0902393620874243,0.11362363343853,0.189142108046885,18450.0,0.91,4097.0,D,caucasian,F,-0.64,5000003034020912.0,18445.0,0.09,387.0,D,caucasian,F,18450.0,0.91,4097.0,D,caucasian,F,-0.64,5000003034020912.0,18445.0,0.09,387.0,D,caucasian,F,-0.84,5000000108028669.0
1245025_2011_11_miami beach_FL_Mayor_mayor_1,1245025,miami beach,2011,11.0,4096.0,4,3785,1.0,0.59,win,1,1.0,0.0,D,,,,0.0,0.0,1.0,0.0,0.0,hispanic,,,0.47698531785313,0.859346474756121,0.0439443587214185,0.534152518700953,0.0504372844284316,3785.0,0.59,4096.0,D,hispanic,,,,3835.0,0.23,1612.0,D,caucasian,M,3785.0,0.59,4096.0,D,hispanic,,,,3835.0,0.23,1612.0,D,caucasian,M,,
4454640_1995_NA_pawtucket_RI_Mayor_mayor_1,4454640,pawtucket,1995,,4094.0,2,44291,1.0,0.57,win,1,0.98,0.02,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.1,3818445695.0,0.527709880191585,0.823215071113603,0.0545058317629658,0.105365582134953,0.0926738622130135,44291.0,0.57,4094.0,D,caucasian,M,-0.1,3818445695.0,44290.0,0.43,3123.0,,caucasian,,44291.0,0.57,4094.0,D,caucasian,M,-0.1,3818445695.0,44290.0,0.43,3123.0,,caucasian,,,
3725580_1999_11_gastonia_NC_Mayor_mayor_1,3725580,gastonia,1999,11.0,4083.0,2,37972,1.0,0.45,lose,1,0.98,0.02,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,,0.528051973900361,0.705616060719236,0.255470718594209,0.0495994318649556,0.0275356289070679,37968.0,0.55,4954.0,D,caucasian,F,0.34,5000004086305207.0,37972.0,0.45,4083.0,D,black,M,37968.0,0.55,4954.0,D,caucasian,F,0.34,5000004086305207.0,37972.0,0.45,4083.0,D,black,M,,
4975360_2017_11_taylorsville_UT_Mayor_mayor_1,4975360,taylorsville,2017,11.0,4073.0,2,53077,1.0,0.43,lose,1,,,,1.0,0.0,M,0.12,0.87,0.0,0.0,0.0,caucasian,,,0.496528075619079,0.755312638452757,0.0179735149699917,0.22598164138143,0.0840988484447988,53075.0,0.57,5444.0,R,caucasian,F,,5000000109649439.0,53077.0,0.43,4073.0,,caucasian,M,53075.0,0.57,5444.0,R,caucasian,F,,5000000109649439.0,53077.0,0.43,4073.0,,caucasian,M,,
636546_2007_1_inglewood_CA_Mayor_mayor_1,636546,inglewood,2007,1.0,4063.0,2,68920,1.0,0.58,win,1,0.95,0.05,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.75,3150098917.0,0.524863373931618,0.22045819575273,0.448804821306703,0.492021802066722,0.282547557973568,68920.0,0.58,4063.0,D,black,M,-0.75,3150098917.0,68873.0,0.42,2948.0,R,caucasian,F,68920.0,0.58,4063.0,D,black,M,-0.75,3150098917.0,68873.0,0.42,2948.0,R,caucasian,F,,
4807000_1998_5_beaumont_TX_Mayor_mayor_1,4807000,beaumont,1998,5.0,4060.0,1,48505,1.0,1.0,win,1,0.05,0.95,R,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,3089030994.0,0.524480299847324,0.481082662970411,0.44929911380872,0.0720343852667978,0.05568249416977,48505.0,1.0,4060.0,R,black,M,,3089030994.0,,,,,,,48505.0,1.0,4060.0,R,black,M,,3089030994.0,,,,,,,,
1712385_2011_4_champaign_IL_Mayor_mayor_1,1712385,champaign,2011,4.0,4057.0,2,9283,1.0,0.48,lose,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.85,104592953.0,0.490489257921881,0.673985591795139,0.159367846908461,0.063069675524485,0.133473197025942,9281.0,0.52,4317.0,D,caucasian,M,-1.02,36023936027.0,9283.0,0.48,4057.0,R,caucasian,M,9281.0,0.52,4317.0,D,caucasian,M,-1.02,36023936027.0,9283.0,0.48,4057.0,R,caucasian,M,0.85,104592953.0
4826232_2002_NA_flower mound_TX_Mayor_mayor_1,4826232,flower mound,2002,,4040.0,2,50086,1.0,0.66,win,1,0.01,0.99,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,,5000003030016382.0,0.502478789104381,0.889686709254771,0.0297576897655163,0.0618500191499292,0.0594685885797783,50086.0,0.66,4040.0,R,caucasian,F,,5000003030016382.0,50083.0,0.34,2039.0,R,caucasian,M,50086.0,0.66,4040.0,R,caucasian,F,,5000003030016382.0,50083.0,0.34,2039.0,R,caucasian,M,,109413037.0
1901855_2013_11_ames_IA_Mayor_mayor_1,1901855,ames,2013,11.0,4021.0,1,13237,1.0,1.0,win,1,1.0,0.0,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.61,5000005503125639.0,0.468299757049248,0.835500668596613,0.0332155590565757,0.0358911238657932,0.103454471518286,13237.0,1.0,4021.0,D,caucasian,F,-0.61,5000005503125639.0,,,,,,,13237.0,1.0,4021.0,D,caucasian,F,-0.61,5000005503125639.0,,,,,,,,
3725580_1997_11_gastonia_NC_Mayor_mayor_1,3725580,gastonia,1997,11.0,3997.0,2,37966,1.0,0.47,lose,1,0.93,0.07,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.22,3159101747.0,0.529431054854365,0.713254175186965,0.25398703092785,0.0397710312346814,0.0234913564467496,37972.0,0.53,4554.0,D,black,M,,,37966.0,0.47,3997.0,D,caucasian,M,37972.0,0.53,4554.0,D,black,M,,,37966.0,0.47,3997.0,D,caucasian,M,-0.22,3159101747.0
1349756_2013_11_marietta_GA_Mayor_mayor_1,1349756,marietta,2013,11.0,3985.0,2,5991,1.0,0.8,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.04,3157101880.0,0.512310214042148,0.534316238889228,0.311753115391295,0.191161144658041,0.0927162677028475,5991.0,0.8,3985.0,R,caucasian,M,1.04,3157101880.0,5987.0,0.2,1001.0,,caucasian,M,5991.0,0.8,3985.0,R,caucasian,M,1.04,3157101880.0,5987.0,0.2,1001.0,,caucasian,M,,
1723074_2015_4_elgin_IL_Mayor_mayor_1,1723074,elgin,2015,4.0,3981.0,2,11340,1.0,0.7,win,1,0.85,0.15,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.50278732823222,0.638853578091741,0.0663338887282368,0.446285136897682,0.137946399748611,11340.0,0.7,3981.0,D,caucasian,M,,,11344.0,0.3,1732.0,R,hispanic,M,11340.0,0.7,3981.0,D,caucasian,M,,,11344.0,0.3,1732.0,R,hispanic,M,0.71,26722690024.0
423620_2008_5_flagstaff_AZ_Mayor_mayor_1,423620,flagstaff,2008,5.0,3980.0,2,43614,1.0,0.36,lose,1,0.01,0.99,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.96,2393699535.0,0.505900154557477,0.743029156525367,0.0190266051608475,0.179023006096522,0.0897195372093959,43621.0,0.64,7207.0,,caucasian,F,,,43614.0,0.36,3980.0,R,caucasian,M,43621.0,0.64,7207.0,,caucasian,F,,,43614.0,0.36,3980.0,R,caucasian,M,0.96,2393699535.0
3725580_1993_11_gastonia_NC_Mayor_mayor_1,3725580,gastonia,1993,11.0,3974.0,2,37966,1.0,0.67,win,1,0.93,0.07,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.22,3159101747.0,0.532189216762373,0.728530404122422,0.251019655595132,0.020114229974133,0.015402811526113,37966.0,0.67,3974.0,D,caucasian,M,-0.22,3159101747.0,37964.0,0.33,1914.0,D,caucasian,M,37966.0,0.67,3974.0,D,caucasian,M,-0.22,3159101747.0,37964.0,0.33,1914.0,D,caucasian,M,,
1805860_2011_11_bloomington_IN_Mayor_mayor_1,1805860,bloomington,2011,11.0,3969.0,1,12148,1.0,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.44,3822465357.0,0.497497393709054,0.829066216250818,0.0450340921145524,0.0359665590009401,0.0929299282675573,12148.0,1.0,3969.0,D,caucasian,M,-0.44,3822465357.0,,,,,,,12148.0,1.0,3969.0,D,caucasian,M,-0.44,3822465357.0,,,,,,,,
560410_1998_NA_rogers_AR_Mayor_mayor_1,560410,rogers,1998,,3963.0,2,58059,1.0,0.44,lose,1,0.03,0.97,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.513835766801779,0.881434448693672,0.0039205775983209,0.158043552306256,0.0900847350741808,58060.0,0.56,5093.0,R,caucasian,M,1.2,4185397319.0,58059.0,0.44,3963.0,R,caucasian,M,58060.0,0.56,5093.0,R,caucasian,M,1.2,4185397319.0,58059.0,0.44,3963.0,R,caucasian,M,,
3941664_2007_11_lakewood_OH_Mayor_mayor_1,3941664,lakewood,2007,11.0,3961.0,2,40424,1.0,0.38,lose,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.511626298715324,0.891500363500308,0.0507589454512546,0.035549981796793,0.0283471797116522,40418.0,0.62,6345.0,D,caucasian,M,-0.93,27926698527.0,40424.0,0.38,3961.0,D,caucasian,M,40418.0,0.62,6345.0,D,caucasian,M,-0.93,27926698527.0,40424.0,0.38,3961.0,D,caucasian,M,,
636546_2018_11_inglewood_CA_Mayor_mayor_1,636546,inglewood,2018,11.0,3938.0,5,68914,1.0,0.12,lose,1,,,,1.0,0.0,M,0.12,0.09,0.77,0.01,0.01,hispanic,,,0.516324749258352,0.269610384751554,0.415026776745622,0.50568210871515,0.0725045531092986,68910.0,0.62,19817.0,D,black,M,,,68916.0,0.19,5954.0,R,black,M,68910.0,0.62,19817.0,D,black,M,,,68916.0,0.19,5954.0,R,black,M,0.91,4113315494.0
4858016_2002_5_plano_TX_Mayor_mayor_1,4858016,plano,2002,5.0,3936.0,2,51940,1.0,0.45,lose,1,0.01,0.99,R,0.97,0.03,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.93,30214898775.0,0.503614710643719,0.759905306508432,0.055353576623121,0.109937463935984,0.156683409587261,51912.0,0.55,4718.0,R,caucasian,F,1.2,5000032078514787.0,51940.0,0.45,3936.0,R,caucasian,M,51912.0,0.55,4718.0,R,caucasian,F,1.2,5000032078514787.0,51940.0,0.45,3936.0,R,caucasian,M,0.93,30214898775.0
