,geo_name,year,votes,vote_share,incumbent,winner,prob_democrat,prob_republican,pid_est,prob_male,prob_female,gender_est,prob_black,prob_white,prob_hispanic,prob_asian,prob_other,race_est,contributor.cfscore,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,candidate_count,cpi_prevYear,unemployment_prevYear,pid_est_knn,gender_est_knn,race_est_knn
3597,Redondo Beach,2021,2808.0,0.2,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.97,0.03,Male,0.03,0.96,0.0,0.0,0.0,Caucasian,-0.14590909090909085,0.497392386381832,0.720669479962565,0.0324936385997911,0.157410212940388,0.143999130161954,4,258.85574999999994,8.1,0.4171351472903081,1.0,2.0
4343,Redondo Beach,2021,1105.0,0.08,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.11,0.88,0.01,0.0,0.0,Caucasian,-0.14590909090909085,0.497392386381832,0.720669479962565,0.0324936385997911,0.157410212940388,0.143999130161954,4,258.85574999999994,8.1,0.4171351472903081,1.0,2.0
4690,Redondo Beach,2021,489.0,0.04,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.88,0.12,Male,0.03,0.93,0.02,0.02,0.0,Caucasian,-0.14590909090909085,0.497392386381832,0.720669479962565,0.0324936385997911,0.157410212940388,0.143999130161954,4,258.85574999999994,8.1,0.4171351472903081,1.0,2.0
304,Reno,2006,39915.0,0.75,1.0,1,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.4,0.490518609384963,0.75519812254896,0.0274352446817328,0.222283548930867,0.165463224315354,2,195.26666666666665,5.1,1.0,1.0,2.0
1252,Reno,2006,13330.0,0.25,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.05,0.91,0.03,0.01,0.0,Caucasian,-1.05,0.490518609384963,0.75519812254896,0.0274352446817328,0.222283548930867,0.165463224315354,2,195.26666666666665,5.1,0.0,1.0,2.0
287,Reno,2010,41117.0,0.66,1.0,1,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.4,0.491637103112054,0.742288685335737,0.0285452955097438,0.242606151291398,0.175036963693439,2,214.56466666666668,9.3,1.0,1.0,2.0
731,Reno,2010,21180.0,0.34,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.491637103112054,0.742288685335737,0.0285452955097438,0.242606151291398,0.175036963693439,2,214.56466666666668,9.3,0.0,1.0,2.0
185,Reno,2018,57580.0,0.65,1.0,1,1.0,0.0,Democrat,0.0,1.0,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,0.52,0.494049935835393,0.751852463233476,0.0282258948017459,0.246044962509801,0.0882357903046107,2,245.121,4.4,0.0,0.0,2.0
418,Reno,2018,31684.0,0.35,0.0,0,0.0,1.0,Republican,0.99,0.01,Male,0.23,0.63,0.06,0.08,0.0,Caucasian,1.64,0.494049935835393,0.751852463233476,0.0282258948017459,0.246044962509801,0.0882357903046107,2,245.121,4.4,1.0,1.0,2.0
2985,Renton,1995,4586.0,0.51,0.0,1,0.97,0.03,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.16,0.502873790187393,0.757962036120316,0.0750911999131726,0.0529407562364272,0.134635258548151,2,148.225,6.1,0.0,1.0,2.0
3050,Renton,1995,4381.0,0.49,1.0,0,0.97,0.03,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.502873790187393,0.757962036120316,0.0750911999131726,0.0529407562364272,0.134635258548151,2,148.225,6.1,0.0,1.0,2.0
1343,Rialto,2008,12355.0,0.55,1.0,1,0.73,0.27,Democrat,0.0,1.0,Female,0.0,0.0,1.0,0.0,0.0,Hispanic,-0.3620114576702737,0.513041720831241,0.430385963530213,0.175522225330078,0.643211123614018,0.335334567057911,2,207.34416666666667,4.6,0.0,0.0,3.0
1599,Rialto,2008,10296.0,0.45,0.0,0,0.06,0.94,Republican,0.0,1.0,Female,1.0,0.0,0.0,0.0,0.0,Black,0.62,0.513041720831241,0.430385963530213,0.175522225330078,0.643211123614018,0.335334567057911,2,207.34416666666667,4.6,1.0,0.0,1.0
1131,Rialto,2016,14784.0,0.6,1.0,1,0.06,0.94,Republican,0.0,1.0,Female,1.0,0.0,0.0,0.0,0.0,Black,0.62,0.507540841676875,0.553200527457293,0.143429532703936,0.716068753085012,0.150879766176348,2,237.00175,5.3,1.0,0.0,1.0
1656,Rialto,2016,9950.0,0.4,0.0,0,0.39,0.61,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.507540841676875,0.553200527457293,0.143429532703936,0.716068753085012,0.150879766176348,2,237.00175,5.3,1.0,1.0,2.0
1073,Rialto,2020,15558.0,0.47,1.0,1,0.06,0.94,Republican,0.0,1.0,Female,1.0,0.0,0.0,0.0,0.0,Black,0.62,0.503556698529769,0.62895822213596,0.129904410694357,0.742791984084623,0.0255131253335921,3,255.65258333333333,3.7,1.0,0.0,1.0
1702,Rialto,2020,9631.0,0.29,0.0,0,0.71,0.29,Democrat,0.31,0.69,Female,0.03,0.05,0.92,0.0,0.0,Hispanic,-1.11,0.503556698529769,0.62895822213596,0.129904410694357,0.742791984084623,0.0255131253335921,3,255.65258333333333,3.7,0.0,0.0,3.0
2053,Rialto,2020,7828.0,0.24,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.14590909090909085,0.503556698529769,0.62895822213596,0.129904410694357,0.742791984084623,0.0255131253335921,3,255.65258333333333,3.7,0.4171351472903081,1.0,2.0
1620,Richardson,2013,10172.0,0.71,0.0,1,0.06,0.94,Republican,0.02,0.98,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,1.17,0.506808764819634,0.670456916236478,0.0922616087086673,0.165335722818395,0.193078589058034,2,229.5860833333333,8.1,1.0,0.0,2.0
3125,Richardson,2013,4176.0,0.29,1.0,0,0.98,0.02,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.46,0.506808764819634,0.670456916236478,0.0922616087086673,0.165335722818395,0.193078589058034,2,229.5860833333333,8.1,0.0,1.0,2.0
2174,Richmond,2006,7343.0,0.38,0.0,1,0.79,0.21,Democrat,0.03,0.97,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.98,0.513496132355364,0.314012884709238,0.303593129897706,0.342871272870315,0.321256907634607,3,195.26666666666665,5.1,0.0,0.0,2.0
2239,Richmond,2006,7101.0,0.36,1.0,0,1.0,0.0,Democrat,0.0,1.0,Female,1.0,0.0,0.0,0.0,0.0,Black,-0.21,0.513496132355364,0.314012884709238,0.303593129897706,0.342871272870315,0.321256907634607,3,195.26666666666665,5.1,0.0,0.0,1.0
2836,Richmond,2006,5019.0,0.26,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,1.0,0.0,0.0,0.0,0.0,Black,-0.3620114576702737,0.513496132355364,0.314012884709238,0.303593129897706,0.342871272870315,0.321256907634607,3,195.26666666666665,5.1,0.0,1.0,1.0
1669,Richmond,2010,9841.0,0.42,1.0,1,0.79,0.21,Democrat,0.03,0.97,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.98,0.513254452705374,0.314268907725094,0.265590495752211,0.394605645075747,0.357701468645433,3,214.56466666666668,9.3,0.0,0.0,2.0
1919,Richmond,2010,8439.0,0.36,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,1.0,0.0,0.0,0.0,0.0,Black,-0.94,0.513254452705374,0.314268907725094,0.265590495752211,0.394605645075747,0.357701468645433,3,214.56466666666668,9.3,0.0,1.0,1.0
2744,Richmond,2010,5338.0,0.23,0.0,0,0.92,0.08,Democrat,0.99,0.01,Male,0.25,0.62,0.05,0.08,0.0,Caucasian,-0.3620114576702737,0.513254452705374,0.314268907725094,0.265590495752211,0.394605645075747,0.357701468645433,3,214.56466666666668,9.3,0.0,1.0,2.0
168,Richmond,2012,62090.0,0.73,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,1.0,0.0,0.0,0.0,0.0,Black,0.06,0.523899925243579,0.417225258610063,0.498556235908406,0.063976482329887,0.0521439625951912,2,224.923,8.9,0.0,1.0,1.0
630,Richmond,2012,23494.0,0.27,0.0,0,0.93,0.07,Democrat,1.0,0.0,Male,0.02,0.97,0.01,0.0,0.0,Caucasian,-0.78,0.523899925243579,0.417225258610063,0.498556235908406,0.063976482329887,0.0521439625951912,2,224.923,8.9,0.0,1.0,2.0
1020,Richmond,2018,16228.0,0.56,1.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.74,0.509108609590254,0.354535919071865,0.214379065260158,0.418653938159338,0.195074202214398,3,245.121,4.4,0.0,1.0,2.0
1294,Richmond,2018,12917.0,0.44,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.8055726738293127,0.1944273261706872,Unknown,1.0,0.0,0.0,0.0,0.000675990675990676,Black,-0.14590909090909085,0.509108609590254,0.354535919071865,0.214379065260158,0.418653938159338,0.195074202214398,3,245.121,4.4,0.4171351472903081,0.8053922562335293,1.0
5155,Richmond,2018,23.0,0.0,0.0,0,0.77,0.23,Democrat,0.01,0.99,Female,0.28,0.7,0.02,0.0,0.0,Caucasian,-0.3620114576702737,0.509108609590254,0.354535919071865,0.214379065260158,0.418653938159338,0.195074202214398,3,245.121,4.4,0.0,0.0,2.0
303,Richmond,2020,39934.0,0.38,1.0,1,1.0,0.0,Democrat,0.92,0.08,Male,1.0,0.0,0.0,0.0,0.0,Black,-0.66,0.52595070205011,0.454739610452648,0.468590869377201,0.0691062650581144,0.0209909011481674,6,255.65258333333333,3.7,0.0,1.0,1.0
518,Richmond,2020,27658.0,0.26,0.0,0,0.85,0.15,Democrat,0.09,0.91,Female,0.97,0.03,0.0,0.0,0.0,Black,-0.3620114576702737,0.52595070205011,0.454739610452648,0.468590869377201,0.0691062650581144,0.0209909011481674,6,255.65258333333333,3.7,0.0,0.0,1.0
525,Richmond,2020,27243.0,0.26,0.0,0,0.98,0.02,Democrat,0.0,1.0,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.57,0.52595070205011,0.454739610452648,0.468590869377201,0.0691062650581144,0.0209909011481674,6,255.65258333333333,3.7,0.0,0.0,2.0
2151,Richmond,2020,7455.0,0.07,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.3,0.69,0.0,0.0,0.0,Caucasian,-0.14590909090909085,0.52595070205011,0.454739610452648,0.468590869377201,0.0691062650581144,0.0209909011481674,6,255.65258333333333,3.7,0.4171351472903081,1.0,2.0
4210,Richmond,2020,1387.0,0.01,0.0,0,0.85,0.15,Democrat,1.0,0.0,Male,0.02,0.98,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.52595070205011,0.454739610452648,0.468590869377201,0.0691062650581144,0.0209909011481674,6,255.65258333333333,3.7,0.0,1.0,2.0
4364,Richmond,2020,1051.0,0.01,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.04,0.96,Female,0.95,0.04,0.01,0.0,0.0,Black,-0.14590909090909085,0.52595070205011,0.454739610452648,0.468590869377201,0.0691062650581144,0.0209909011481674,6,255.65258333333333,3.7,0.4171351472903081,0.0,1.0
2810,Rio Rancho,2018,5105.0,0.51,1.0,1,0.0,1.0,Republican,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,1.1,0.514196908194837,0.800306477484054,0.0305757692203198,0.40568156877089,0.0396939596450614,3,245.121,4.4,1.0,1.0,2.0
3022,Rio Rancho,2018,4487.0,0.45,1.0,0,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3,0.514196908194837,0.800306477484054,0.0305757692203198,0.40568156877089,0.0396939596450614,3,245.121,4.4,0.0,1.0,2.0
4701,Rio Rancho,2018,479.0,0.05,0.0,0,0.15,0.85,Republican,1.0,0.0,Male,0.36,0.49,0.08,0.07,0.0,Caucasian,0.8224900398406375,0.514196908194837,0.800306477484054,0.0305757692203198,0.40568156877089,0.0396939596450614,3,245.121,4.4,1.0,1.0,2.0
1153,Riverside,2001,14560.0,0.55,1.0,1,0.99,0.01,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.33,0.507224013419805,0.590418229115694,0.0737330220001988,0.392259760531704,0.273905512858066,4,172.1916666666667,4.0,0.0,1.0,2.0
2651,Riverside,2001,5625.0,0.21,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.03,0.94,0.01,0.01,0.0,Caucasian,-0.14590909090909085,0.507224013419805,0.590418229115694,0.0737330220001988,0.392259760531704,0.273905512858066,4,172.1916666666667,4.0,0.4171351472903081,1.0,2.0
2887,Riverside,2001,4843.0,0.18,0.0,0,0.97,0.03,Democrat,0.02,0.98,Female,0.07,0.9,0.0,0.02,0.0,Caucasian,-0.25,0.507224013419805,0.590418229115694,0.0737330220001988,0.392259760531704,0.273905512858066,4,172.1916666666667,4.0,0.0,0.0,2.0
4233,Riverside,2001,1336.0,0.05,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.01,0.99,0.01,0.0,0.0,Caucasian,-0.14590909090909085,0.507224013419805,0.590418229115694,0.0737330220001988,0.392259760531704,0.273905512858066,4,172.1916666666667,4.0,0.4171351472903081,1.0,2.0
476,Riverside,2005,29092.0,0.6,1.0,1,0.99,0.01,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.506680408210299,0.579094743236467,0.0722933363320883,0.435782080211174,0.286577641494971,3,188.9083333333333,5.5,0.0,1.0,2.0
1565,Riverside,2005,10515.0,0.22,0.0,0,0.11,0.89,Republican,0.0,1.0,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.506680408210299,0.579094743236467,0.0722933363320883,0.435782080211174,0.286577641494971,3,188.9083333333333,5.5,1.0,0.0,2.0
1876,Riverside,2005,8658.0,0.18,0.0,0,0.82,0.18,Democrat,0.8055726738293127,0.1944273261706872,Unknown,1.0,0.0,0.0,0.0,0.0,Black,-0.3620114576702737,0.506680408210299,0.579094743236467,0.0722933363320883,0.435782080211174,0.286577641494971,3,188.9083333333333,5.5,0.0,0.8053922562335293,1.0
1160,Riverside,2009,14387.0,0.69,1.0,1,0.99,0.01,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.33,0.506136803000794,0.567771257357239,0.0708536506639778,0.479304399890644,0.299249770131877,2,215.25425,5.8,0.0,1.0,2.0
2428,Riverside,2009,6421.0,0.31,0.0,0,0.04,0.96,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.506136803000794,0.567771257357239,0.0708536506639778,0.479304399890644,0.299249770131877,2,215.25425,5.8,1.0,1.0,2.0
398,Riverside,2016,33033.0,0.64,1.0,1,0.83,0.17,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.503398479632598,0.575556748324594,0.0651223784989786,0.518323037614647,0.166608545610235,6,237.00175,5.3,0.0,1.0,2.0
2017,Riverside,2016,7994.0,0.15,0.0,0,0.62,0.38,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-1.03,0.503398479632598,0.575556748324594,0.0651223784989786,0.518323037614647,0.166608545610235,6,237.00175,5.3,0.0,1.0,2.0
2801,Riverside,2016,5151.0,0.1,0.0,0,0.72,0.28,Democrat,0.0,1.0,Female,0.02,0.13,0.82,0.03,0.0,Hispanic,-0.3620114576702737,0.503398479632598,0.575556748324594,0.0651223784989786,0.518323037614647,0.166608545610235,6,237.00175,5.3,0.0,0.0,3.0
3621,Riverside,2016,2719.0,0.05,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.0,1.0,Female,0.0,0.04,0.95,0.0,0.0,Hispanic,-0.14590909090909085,0.503398479632598,0.575556748324594,0.0651223784989786,0.518323037614647,0.166608545610235,6,237.00175,5.3,0.4171351472903081,0.0,3.0
3803,Riverside,2016,2262.0,0.04,0.0,0,0.11,0.89,Republican,1.0,0.0,Male,0.18,0.81,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.503398479632598,0.575556748324594,0.0651223784989786,0.518323037614647,0.166608545610235,6,237.00175,5.3,1.0,1.0,2.0
4575,Riverside,2016,705.0,0.01,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.0,1.0,Female,0.01,0.17,0.82,0.0,0.0,Hispanic,-0.14590909090909085,0.503398479632598,0.575556748324594,0.0651223784989786,0.518323037614647,0.166608545610235,6,237.00175,5.3,0.4171351472903081,0.0,3.0
2376,Roanoke,1996,6620.0,0.55,1.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3,0.533650992892201,0.714650666727292,0.257522758406376,0.0116414272207338,0.0152634095594071,2,152.38333333333335,5.6,0.0,1.0,2.0
2712,Roanoke,1996,5423.0,0.45,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.8055726738293127,0.1944273261706872,Unknown,0.28,0.71,0.01,0.0,0.0,Caucasian,-0.14590909090909085,0.533650992892201,0.714650666727292,0.257522758406376,0.0116414272207338,0.0152634095594071,2,152.38333333333335,5.6,0.4171351472903081,0.8053922562335293,2.0
2734,Roanoke,2000,5368.0,0.35,0.0,1,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,1.05,0.531129163110704,0.693786810801698,0.267408414198565,0.0148033420783682,0.0190072805048941,4,166.58333333333334,4.2,1.0,1.0,2.0
2891,Roanoke,2000,4836.0,0.32,0.0,0,0.8,0.2,Democrat,0.97,0.03,Male,0.35,0.37,0.22,0.06,0.0,Caucasian,-0.3620114576702737,0.531129163110704,0.693786810801698,0.267408414198565,0.0148033420783682,0.0190072805048941,4,166.58333333333334,4.2,0.0,1.0,2.0
2968,Roanoke,2000,4627.0,0.31,1.0,0,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3,0.531129163110704,0.693786810801698,0.267408414198565,0.0148033420783682,0.0190072805048941,4,166.58333333333334,4.2,0.0,1.0,2.0
4823,Roanoke,2000,315.0,0.02,0.0,0,0.85,0.15,Democrat,0.92,0.08,Male,0.36,0.61,0.03,0.0,0.0,Caucasian,-0.3620114576702737,0.531129163110704,0.693786810801698,0.267408414198565,0.0148033420783682,0.0190072805048941,4,166.58333333333334,4.2,0.0,1.0,2.0
2548,Roanoke,2008,5968.0,0.54,0.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3,0.523754070729157,0.652756867478173,0.281134415958684,0.0470286047665682,0.0372419705704322,4,207.34416666666667,4.6,0.0,1.0,2.0
3005,Roanoke,2008,4525.0,0.41,1.0,0,1.0,0.0,Democrat,0.8055726738293127,0.1944273261706872,Unknown,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.523754070729157,0.652756867478173,0.281134415958684,0.0470286047665682,0.0372419705704322,4,207.34416666666667,4.6,0.0,0.8053922562335293,2.0
4722,Roanoke,2008,447.0,0.04,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.02,0.98,Female,0.3,0.69,0.01,0.0,0.0,Caucasian,-0.14590909090909085,0.523754070729157,0.652756867478173,0.281134415958684,0.0470286047665682,0.0372419705704322,4,207.34416666666667,4.6,0.4171351472903081,0.0,2.0
4956,Roanoke,2008,184.0,0.02,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.03,0.93,0.03,0.0,0.0,Caucasian,-0.14590909090909085,0.523754070729157,0.652756867478173,0.281134415958684,0.0470286047665682,0.0372419705704322,4,207.34416666666667,4.6,0.4171351472903081,1.0,2.0
2896,Roanoke,2012,4827.0,0.52,1.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3,0.522281888753501,0.638779559535854,0.285605549331973,0.0566106406006602,0.039398450153578,2,224.923,8.9,0.0,1.0,2.0
3024,Roanoke,2012,4479.0,0.48,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.06,0.92,0.02,0.0,0.0,Caucasian,0.9,0.522281888753501,0.638779559535854,0.285605549331973,0.0566106406006602,0.039398450153578,2,224.923,8.9,1.0,1.0,2.0
710,Roanoke,2020,21552.0,0.53,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,1.0,0.0,0.0,0.0,0.0,Black,-0.3620114576702737,0.523768253232422,0.623900271090105,0.289764081065011,0.0627135212488285,0.029789678420623,2,255.65258333333333,3.7,0.0,1.0,1.0
821,Roanoke,2020,19247.0,0.47,1.0,0,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3,0.523768253232422,0.623900271090105,0.289764081065011,0.0627135212488285,0.029789678420623,2,255.65258333333333,3.7,0.0,1.0,2.0
1397,Rochester,1993,11795.0,0.67,1.0,1,0.04,0.96,Republican,1.0,0.0,Male,0.0,0.0,0.0,1.0,0.0,Asian,1.15,0.520150633733207,0.92200833143027,0.0179158735095846,0.0171013413343673,0.0516825460182582,2,140.3083333333333,7.5,1.0,1.0,0.0
2588,Rochester,1993,5829.0,0.33,0.0,0,0.06,0.94,Republican,1.0,0.0,Male,0.01,0.98,0.01,0.01,0.0,Caucasian,0.8224900398406375,0.520150633733207,0.92200833143027,0.0179158735095846,0.0171013413343673,0.0516825460182582,2,140.3083333333333,7.5,1.0,1.0,2.0
969,Rochester,1998,16839.0,0.59,1.0,1,0.63,0.37,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.515605120115182,0.888495466140249,0.0306248628712725,0.0262382507201851,0.063539254809496,2,160.525,4.9,0.0,1.0,2.0
1396,Rochester,1998,11816.0,0.41,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.02,0.98,0.0,0.0,0.0,Caucasian,-0.14590909090909085,0.515605120115182,0.888495466140249,0.0306248628712725,0.0262382507201851,0.063539254809496,2,160.525,4.9,0.4171351472903081,1.0,2.0
528,Rochester,2001,27121.0,0.77,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,1.0,0.0,0.0,0.0,0.0,Black,-0.32,0.521369029174874,0.478412277202696,0.388670916218151,0.131158404199293,0.0895145524336781,2,172.1916666666667,4.0,0.0,1.0,1.0
2036,Rochester,2001,7919.0,0.23,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.0,0.0,1.0,0.0,0.0,Hispanic,0.8224900398406375,0.521369029174874,0.478412277202696,0.388670916218151,0.131158404199293,0.0895145524336781,2,172.1916666666667,4.0,1.0,1.0,3.0
828,Rochester,2002,19125.0,0.8,0.0,1,1.0,0.0,Democrat,0.88,0.12,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.92,0.514184942012642,0.863977509416914,0.0411228459044562,0.0342320131306218,0.0723704016943326,2,177.04166666666666,4.7,0.0,1.0,2.0
2927,Rochester,2002,4732.0,0.2,1.0,0,0.63,0.37,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.514184942012642,0.863977509416914,0.0411228459044562,0.0342320131306218,0.0723704016943326,2,177.04166666666666,4.7,0.0,1.0,2.0
504,Rochester,2006,28235.0,0.79,1.0,1,1.0,0.0,Democrat,0.88,0.12,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.92,0.514980996701982,0.841751888202262,0.0519516204814735,0.0429100104428409,0.0805473284310156,2,195.26666666666665,5.1,0.0,1.0,2.0
2081,Rochester,2006,7702.0,0.21,0.0,0,0.85,0.15,Democrat,0.82,0.18,Male,1.0,0.0,0.0,0.0,0.0,Black,-0.3620114576702737,0.514980996701982,0.841751888202262,0.0519516204814735,0.0429100104428409,0.0805473284310156,2,195.26666666666665,5.1,0.0,1.0,1.0
558,Rochester,2010,25988.0,0.74,1.0,1,1.0,0.0,Democrat,0.88,0.12,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.92,0.515777051391321,0.819526266987609,0.0627803950584908,0.05158800775506,0.0887242551676985,2,214.56466666666668,9.3,0.0,1.0,2.0
1766,Rochester,2010,9255.0,0.26,0.0,0,0.85,0.15,Democrat,0.82,0.18,Male,1.0,0.0,0.0,0.0,0.0,Black,-0.3620114576702737,0.515777051391321,0.819526266987609,0.0627803950584908,0.05158800775506,0.0887242551676985,2,214.56466666666668,9.3,0.0,1.0,1.0
1326,Rochester,2011,12471.0,0.49,0.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.0,0.516762768396043,0.440897910299292,0.415518921547531,0.166440520174347,0.090068195586495,3,218.0761666666667,9.6,0.0,1.0,2.0
1533,Rochester,2011,10732.0,0.42,1.0,0,1.0,0.0,Democrat,1.0,0.0,Male,1.0,0.0,0.0,0.0,0.0,Black,-0.32,0.516762768396043,0.440897910299292,0.415518921547531,0.166440520174347,0.090068195586495,3,218.0761666666667,9.6,0.0,1.0,1.0
3819,Rochester,2011,2221.0,0.09,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.8055726738293127,0.1944273261706872,Unknown,0.15541763341067283,0.7324903325599382,0.08610208816705338,0.024184068058778034,0.000675990675990676,Unknown,-0.77,0.516762768396043,0.440897910299292,0.415518921547531,0.166440520174347,0.090068195586495,3,218.0761666666667,9.6,0.4171351472903081,0.8053922562335293,1.9062258313998452
843,Rochester,2013,18794.0,0.55,0.0,1,1.0,0.0,Democrat,0.0,1.0,Female,1.0,0.0,0.0,0.0,0.0,Black,-0.73,0.516327295523655,0.449319713373597,0.411688671654681,0.172049696728012,0.0769341002113883,3,229.5860833333333,8.1,0.0,0.0,1.0
1246,Rochester,2013,13415.0,0.39,1.0,0,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.0,0.516327295523655,0.449319713373597,0.411688671654681,0.172049696728012,0.0769341002113883,3,229.5860833333333,8.1,0.0,1.0,2.0
4022,Rochester,2013,1784.0,0.05,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.8055726738293127,0.1944273261706872,Unknown,0.15541763341067283,0.7324903325599382,0.08610208816705338,0.024184068058778034,0.000675990675990676,Unknown,-0.77,0.516327295523655,0.449319713373597,0.411688671654681,0.172049696728012,0.0769341002113883,3,229.5860833333333,8.1,0.4171351472903081,0.8053922562335293,1.9062258313998452
783,Rochester,2014,20024.0,0.59,1.0,1,1.0,0.0,Democrat,0.88,0.12,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.92,0.514715588294748,0.809432557963362,0.0703101367036563,0.05465366223847,0.0823457276724754,2,232.95175,7.4,0.0,1.0,2.0
1197,Rochester,2014,13993.0,0.41,0.0,0,0.14,0.86,Republican,0.02,0.98,Female,0.01,0.99,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.514715588294748,0.809432557963362,0.0703101367036563,0.05465366223847,0.0823457276724754,2,232.95175,7.4,1.0,0.0,2.0
868,Rochester,2017,18380.0,0.6,1.0,1,1.0,0.0,Democrat,0.0,1.0,Female,1.0,0.0,0.0,0.0,0.0,Black,-0.73,0.515456349778879,0.466163319522206,0.404028171868979,0.183268049835343,0.0506659094611749,5,240.00541666666663,4.9,0.0,0.0,1.0
